Year,Month,State,Location,Food,Ingredient,Species,Genus,Status,Illnesses,Hospitalizations,Fatalities
2014,June,California,Restaurant,"Sushi, Unspecified","Fish, Tuna",Scombroid toxin,Scombroid,Confirmed,3,0,0
2014,July,New York,Restaurant,Tuna Sushi,Tuna,Scombroid toxin,Scombroid,Confirmed,3,0,0
2014,March,New Jersey,Restaurant,"Fish, Tuna",N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,April,New York,Private Home/Residence,Yellow Fin Tuna,Tuna,Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,May,California,Fast Food Restaurant,"Fish, Mackeral",N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,May,California,Restaurant,Burritos,"Fish, Wahoo",Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,May,California,Restaurant,N/A,N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,May,Minnesota,Restaurant,Tuna Burger,Tuna,Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,June,New York,Restaurant,"Tuna, Raw","Fish, Tuna",Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,July,Rhode Island,Restaurant,Tuna Sushi,"Fish, Tuna",Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,August,Florida,N/A,"Fish, Tuna Dishes",Tuna,Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,August,Florida,Restaurant,"Fish, Mahi Mahi","Fish, Mahi Mahi",Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,September,Utah,Restaurant,"Fish, Tuna","Fish, Tuna",Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,October,New York,Restaurant,"Fish, Tuna, Spicy Roll",Yellowfin Tuna,Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,November,New York,Restaurant,Tuna Burger,Tuna,Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,November,Washington,Grocery Store,Tuna Steak,N/A,Scombroid toxin,Scombroid,Confirmed,2,0,0
2014,June,Arkansas,Office/Indoor Workplace,Salsa,N/A,Shigella sonnei,Shigella,Confirmed,269,11,0
2014,August,Illinois,Child Daycare,N/A,N/A,Shigella sonnei,Shigella,Confirmed,23,1,0
2014,May,California,Restaurant,N/A,N/A,Shigella sonnei,Shigella,Confirmed,12,0,0
2014,May,California,Fast Food Restaurant,N/A,N/A,Shigella sonnei,Shigella,Confirmed,12,2,0
2014,December,California,Private Home/Residence,N/A,N/A,Shigella sonnei,Shigella,Confirmed,11,0,0
2014,August,California,Restaurant,N/A,N/A,Shigella sonnei,Shigella,Confirmed,9,5,0
2014,May,Illinois,N/A,N/A,N/A,Shigella flexneri,Shigella,Confirmed,8,4,0
2014,February,California,Restaurant,N/A,N/A,Shigella sonnei,Shigella,Confirmed,8,0,0
2014,February,Wisconsin,Restaurant,N/A,N/A,Shigella sonnei,Shigella,Confirmed,6,0,0
2014,September,California,Restaurant,N/A,N/A,Shigella sonnei,Shigella,Confirmed,6,3,0
2014,August,Arizona,Restaurant,N/A,N/A,Shigella sonnei,Shigella,Confirmed,2,0,0
2014,August,Florida,Prison/Jail,N/A,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,206,0,0
2014,December,Florida,Catering Service,Turkey,Turkey,Staphylococcus aureus,Staphylococcus,Confirmed,141,8,0
2014,June,Maryland,Prison/Jail,Egg Salad/Egg Salad Sandwich,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,46,1,0
2014,December,Missouri,N/A,Turkey,Turkey,Staphylococcus aureus,Staphylococcus,Confirmed,43,0,0
2014,November,North Carolina,Fast Food Restaurant; Restaurant; Private Home/Residence; Grocery Store,N/A,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,27,0,0
2014,December,Puerto Rico,Private Home/Residence; Catering Service,Pork,Pork,Staphylococcus aureus,Staphylococcus,Confirmed,24,0,0
2014,December,Indiana,Restaurant,N/A,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,10,0,0
2014,November,Indiana,Restaurant,N/A,N/A,Staphylococcus aureus,Staphylococcus,Confirmed,5,0,0
2014,August,Florida,Restaurant,Seafood,"Fish, Tilapia; Lobster; Shrimp",Staphylococcus aureus,Staphylococcus,Confirmed,2,0,0
2014,July,Wisconsin,Camp,Pasta Salad,N/A,Streptococcus group A,Streptococcus,Confirmed,54,0,0
2014,July,Alaska,Camp,Black Bear Meat,N/A,Trichinella spiralis,Trichinella,Confirmed,4,0,0
2014,October,Alaska,Private Home/Residence,Black Bear Meat,N/A,Trichinella spiralis,Trichinella,Confirmed,2,1,0
2014,August,Colorado,N/A,Chocolate Bar,N/A,Unknown,Unknown,Confirmed,10,2,0
2014,July,Connecticut,Restaurant,"Scallops, Fried; Shrimp, Fried",Scallops; Shrimp,Unknown,Unknown,Confirmed,2,2,0
2014,July,Massachusetts,Fast Food Restaurant; Restaurant,Oysters,N/A,Vibrio parahaemolyticus,Vibrio,Confirmed,7,1,0
2014,July,Minnesota,Fast Food Restaurant; Private Home/Residence,Raw Oysters,Raw Oysters,Vibrio parahaemolyticus,Vibrio,Confirmed,6,0,0
2014,June,New York,Restaurant,Raw Oysters,Oysters,Vibrio parahaemolyticus,Vibrio,Confirmed,5,1,0
2014,June,Arizona,N/A,Raw Oysters,N/A,Vibrio parahaemolyticus,Vibrio,Confirmed,2,1,0
2014,June,Oregon,Restaurant; Fair/Festival,Oysters,Oysters,Vibrio parahaemolyticus,Vibrio,Confirmed,2,0,0
2014,August,California,Restaurant,Oysters,Oysters,Vibrio parahaemolyticus,Vibrio,Confirmed,2,0,0
2014,August,Washington,Restaurant,Raw Oysters,N/A,Vibrio parahaemolyticus,Vibrio,Confirmed,2,0,0
2014,August,Wyoming,Restaurant,Raw Oysters,N/A,Vibrio parahaemolyticus,Vibrio,Confirmed,2,0,0
2015,June,Illinois,Grocery Store,Mole Sauce,N/A,Salmonella enterica; Norovirus; Salmonella enterica,Salmonella,Confirmed; Suspected; Confirmed,10,6,0
2015,May,Minnesota,Restaurant,"Chicken, Liver Mousse","Liver, Chicken",Campylobacter jejuni; Campylobacter coli,Campylobacter,Confirmed; Suspected,9,0,0
2015,July,Illinois,Prison/Jail,N/A,N/A,Norovirus,Norovirus,Confirmed; Suspected,178,0,0
2015,May,Wisconsin,Restaurant,N/A,N/A,Norovirus genogroup II; Norovirus genogroup I,Norovirus,Confirmed; Suspected,23,0,0
2015,February,California,Restaurant,Raw Oysters,Oysters,Norovirus unknown; Salmonella enterica,Norovirus,Confirmed; Suspected,21,0,0
2015,July,Arizona,Unknown,N/A,N/A,Salmonella enterica; Salmonella enterica,Salmonella,Confirmed; Suspected,73,6,0
2015,October,Illinois,Grocery Store,Pork,N/A,Salmonella enterica; Salmonella enterica,Salmonella,Confirmed; Suspected,17,6,0
2015,May,Maryland,Restaurant; Unknown,N/A,N/A,Salmonella enterica; Salmonella enterica,Salmonella,Confirmed; Suspected,8,4,0
2015,April,Illinois,Restaurant,N/A,N/A,Norovirus genogroup II; Norovirus genogroup II,Norovirus,Confirmed; Confirmed; Suspected; Suspected,22,0,0
2015,September,Idaho,Farm/Dairy,"Milk, Unpasteurized",N/A,"Campylobacter jejuni; Escherichia (E. coli) coli, Shiga toxin-producing",Campylobacter,Confirmed; Confirmed,15,3,0
2015,June,New York,Grocery Store,N/A,N/A,Giardia intestinalis; Cryptosporidium parvum,Giardia,Confirmed; Confirmed,20,1,0
2015,March,Iowa,Restaurant,N/A,N/A,Norovirus genogroup II; Norovirus genogroup I,Norovirus,Confirmed; Confirmed,59,0,0
2015,May,Tennessee,Catering Service,Pork Tenderloin,N/A,Norovirus genogroup II; Norovirus,Norovirus,Confirmed; Confirmed,36,0,0
2015,May,Virginia,Restaurant; Catering Service,Salad,"Cucumber; Onion; Tomatoes, Roma",Norovirus genogroup II; Norovirus genogroup II,Norovirus,Confirmed; Confirmed,15,1,0
2015,September,Hawaii,Restaurant,Raw Oysters,Raw Oysters,Norovirus genogroup I; Norovirus genogroup II,Norovirus,Confirmed; Confirmed,10,0,0
2015,November,Hawaii,Restaurant,Raw Oysters,Raw Oysters,Norovirus genogroup I; Norovirus genogroup II,Norovirus,Confirmed; Confirmed,3,0,0
2015,April,Multistate,Restaurant; Private Home/Residence; Banquet Facility; Catering Service; Grocery Store,Pork,N/A,Salmonella enterica; Salmonella enterica,Salmonella,Confirmed; Confirmed,192,30,0
2015,March,Multistate,Restaurant; Grocery Store; Office/Indoor Workplace,"Tuna, Raw",N/A,Salmonella enterica; Salmonella enterica,Salmonella,Confirmed; Confirmed,69,12,0
2015,April,Missouri,Restaurant; Private Home/Residence; Grocery Store,Eggs,Egg,Salmonella enterica; Salmonella enterica,Salmonella,Confirmed; Confirmed,46,13,0
2015,August,Rhode Island,Private Home/Residence,"Pork, Roasted",Pork,Salmonella enterica; Salmonella enterica,Salmonella,Confirmed; Confirmed,20,0,0
2015,July,West Virginia,N/A,N/A,N/A,Salmonella enterica; Salmonella enterica,Salmonella,Confirmed; Confirmed,4,0,0
2015,March,Kansas,Catering Service,"Enchilada, Cheese; Salsa",N/A,Bacillus cereus,Bacillus,Confirmed,22,0,0
2015,September,Ohio,Restaurant Buffet,"Fried Rice, Unspecified",Rice,Bacillus cereus,Bacillus,Confirmed,3,0,0
2015,September,Wisconsin,School/College/University,"Chicken, Grilled",Chicken,Campylobacter jejuni,Campylobacter,Confirmed,46,3,0
2015,June,Missouri,Camp,Country Fried Steak; Mashed Potatoes,N/A,Campylobacter jejuni,Campylobacter,Confirmed,28,0,0
2015,May,New York,Catering Service,N/A,N/A,Campylobacter,Campylobacter,Confirmed,21,1,0
2015,April,Virginia,Restaurant; Catering Service,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,19,1,0
2015,August,Kansas,Private Home/Residence,N/A,N/A,Campylobacter unknown,Campylobacter,Confirmed,14,1,0
2015,May,Minnesota,Private Home/Residence,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,13,1,0
2015,November,Idaho,N/A,"Cheese, Unspecified, Unpasteurized",N/A,Campylobacter,Campylobacter,Confirmed,8,0,0
2015,February,California,N/A,"Milk, Whole Milk Unpasteurized",Milk,Campylobacter jejuni,Campylobacter,Confirmed,8,2,0
2015,June,Maryland,Restaurant,"Chicken, Liver Mousse","Liver, Chicken",Campylobacter jejuni,Campylobacter,Confirmed,7,1,0
2015,August,Wyoming,Private Home/Residence,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,6,0,0
2015,May,California,N/A,"Goat Milk, Unpasteurized",Raw Milk,Campylobacter jejuni,Campylobacter,Confirmed,5,1,0
2015,March,Idaho,Farm/Dairy,"Cottage Cheese, Unpasteurized",N/A,Campylobacter,Campylobacter,Confirmed,4,0,0
2015,December,Colorado,Restaurant,Chicken Liver Pate,N/A,Campylobacter,Campylobacter,Confirmed,4,0,0
2015,March,Alabama,Restaurant,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,4,2,0
2015,June,Kansas,N/A,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,3,1,0
2015,July,Minnesota,Private Home/Residence,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2015,September,Nevada,Banquet Facility,"Chicken, Liver; Chicken, Unspecified; Fish, Codfish; Fish, Salmon",N/A,Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2015,October,California,Fast Food Restaurant,N/A,N/A,Campylobacter jejuni,Campylobacter,Confirmed,3,0,0
2015,August,Maryland,Restaurant,Chicken Livers,"Liver, Chicken",Campylobacter jejuni,Campylobacter,Confirmed,2,0,0
2015,December,Ohio,Farm/Dairy,"Milk, Unpasteurized","Milk, Whole Milk Unpasteurized",Campylobacter jejuni,Campylobacter,Confirmed,2,2,0
2015,October,Ohio,Restaurant,Honey Mustard Carrot And Cauliflower Salad,N/A,Chemical or toxin,Chemical,Confirmed,13,0,0
2015,September,Florida,N/A,Flavored Drink,Water Based (Eg. Drink Mix),Chemical or toxin,Chemical,Confirmed,7,0,0
2015,June,Ohio,N/A,Fudge Bar,N/A,Chemical or toxin,Chemical,Confirmed,2,0,0
2015,July,Ohio,Restaurant,Pasta,N/A,Chemical or toxin,Chemical,Confirmed,2,0,0
2015,October,Wisconsin,Restaurant,"Fish, Amberjack","Fish, Amberjack",Ciguatoxin,Ciguatoxin,Confirmed,7,2,0
2015,September,Florida,Private Home/Residence,"Fish, Amberjack","Fish, Amberjack",Ciguatoxin,Ciguatoxin,Confirmed,6,0,0
2015,September,Florida,Private Home/Residence,"Fish, Baracuda","Fish, Baracuda",Ciguatoxin,Ciguatoxin,Confirmed,5,0,0
2015,December,Florida,Private Home/Residence,"Fish, Baracuda","Fish, Baracuda",Ciguatoxin,Ciguatoxin,Confirmed,5,0,0
2015,June,Maryland,Private Home/Residence,"Fish, Baracuda",N/A,Ciguatoxin,Ciguatoxin,Confirmed,4,0,0
2015,July,Florida,Restaurant,"Fish, Amberjack; Fish, Hogfish",N/A,Ciguatoxin,Ciguatoxin,Confirmed,4,0,0
2015,September,Maryland,Private Home/Residence,"Fish, Baracuda","Fish, Baracuda",Ciguatoxin,Ciguatoxin,Confirmed,4,0,0
2015,August,Florida,Private Home/Residence,"Fish, Amberjack","Fish, Amberjack",Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2015,August,Florida,Ship/Boat,Barracuda,N/A,Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2015,August,Florida,Private Home/Residence,Barracuda,N/A,Ciguatoxin,Ciguatoxin,Confirmed,3,3,0
2015,September,Florida,Private Home/Residence,"Fish, Jack","Fish, Jack",Ciguatoxin,Ciguatoxin,Confirmed,3,0,0
2015,January,Florida,Private Home/Residence,"Fish, Snapper","Fish, Snapper",Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2015,March,Florida,Private Home/Residence,"Fish, Baracuda","Fish, Baracuda",Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2015,June,Florida,Private Home/Residence,"Fish, Baracuda","Fish, Baracuda",Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2015,August,Florida,Private Home/Residence,Barracuda,"Fish, Baracuda",Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2015,August,Florida,Private Home/Residence,"Fish, Grouper","Fish, Grouper",Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2015,August,Maryland,Private Home/Residence,Barracuda,"Fish, Baracuda",Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2015,September,Florida,Private Home/Residence,"Fish, Kingfish","Fish, Kingfish",Ciguatoxin,Ciguatoxin,Confirmed,2,1,0
2015,September,Florida,Restaurant,N/A,N/A,Ciguatoxin,Ciguatoxin,Confirmed,2,0,0
2015,October,Virginia,Catering Service; Fair/Festival,Pork,Pork,Clostridium perfringens,Clostridium,Confirmed,121,0,0
2015,December,North Dakota,Prison/Jail,N/A,N/A,Clostridium perfringens,Clostridium,Confirmed,115,0,0
2015,March,Georgia,Prison/Jail,Hot Dog; Pork And Beans,N/A,Clostridium perfringens,Clostridium,Confirmed,76,0,0
2015,July,New York,Restaurant,Meat; Rice,Pork; Rice,Clostridium perfringens,Clostridium,Confirmed,72,0,0
2015,June,Ohio,Private Home/Residence,Beef,N/A,Clostridium perfringens,Clostridium,Confirmed,57,0,1
2015,October,Iowa,Grocery Store,Ground Beef,N/A,Clostridium perfringens,Clostridium,Confirmed,57,0,0
2015,November,North Carolina,Private Home/Residence,Turkey And Stuffing,Turkey,Clostridium perfringens,Clostridium,Confirmed,44,0,0
2015,June,Maryland,Prison/Jail,Burritos,N/A,Clostridium perfringens,Clostridium,Confirmed,30,0,0
2015,April,Ohio,Private Home/Residence,Home Made Potato Salad,Potatoes,Clostridium botulinum,Clostridium,Confirmed,29,28,2
2015,September,Illinois,Catering Service,Pulled Pork,Pork,Clostridium perfringens,Clostridium,Confirmed,22,0,0
2015,October,Nebraska,Banquet Facility,Chicken And Noodles,Chicken,Clostridium perfringens,Clostridium,Confirmed,22,0,0
2015,October,Colorado,Private Home/Residence,Chili White Chicken,N/A,Clostridium perfringens,Clostridium,Confirmed,19,0,0
2015,June,Minnesota,Private Home/Residence; Banquet Facility,"Soup, Other",N/A,Clostridium perfringens,Clostridium,Confirmed,14,0,0
2015,August,Louisiana,N/A,Bean Dishes,N/A,Clostridium perfringens,Clostridium,Confirmed,9,0,0
2015,May,Louisiana,N/A,N/A,N/A,Clostridium perfringens,Clostridium,Confirmed,8,0,0
2015,September,Minnesota,Restaurant,"Goulash, Unspecified",N/A,Clostridium perfringens,Clostridium,Confirmed,8,0,0
2015,May,Minnesota,Restaurant,Chicken Vindaloo,N/A,Clostridium perfringens,Clostridium,Confirmed,6,0,0
2015,October,Colorado,Restaurant,Green Chile,N/A,Clostridium perfringens,Clostridium,Confirmed,6,0,0
2015,May,Alaska,Private Home/Residence,"Seal, Flipper",N/A,Clostridium botulinum,Clostridium,Confirmed,3,3,0
2015,February,Illinois,N/A,N/A,N/A,Clostridium botulinum,Clostridium,Confirmed,2,2,0
2015,July,Utah,Private Home/Residence,Beet Soup,Beets,Clostridium botulinum,Clostridium,Confirmed,2,2,0
2015,October,Illinois,Farm/Dairy,N/A,N/A,Cryptosporidium parvum,Cryptosporidium,Confirmed,103,N/A,N/A
2015,June,Tennessee,N/A,Raw Milk,N/A,Cryptosporidium,Cryptosporidium,Confirmed,2,0,0
2015,May,Multistate,Restaurant; Restaurant,"Cilantro, Unspecified",N/A,Cyclospora cayatenensis,Cyclospora,Confirmed,90,3,0
2015,October,Multistate,Restaurant,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,53,21,0
2015,October,Minnesota,Restaurant,N/A,N/A,"Escherichia (E. coli) coli, Enteropathogenic",Escherichia (E. coli),Confirmed,30,0,0
2015,October,Nevada,N/A,Chocolate Mousse,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,25,11,0
2015,October,Multistate,Grocery Store,Chicken Salad,Celery; Onion,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,19,3,0
2015,March,Multistate,Fast Food Restaurant; Restaurant; Private Home/Residence; Grocery Store,"Romaine Lettuce, Unspecified",N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,16,10,0
2015,October,California,N/A,"Apple Cider, Unspecified",N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,15,1,0
2015,August,Washington,Catering Service; Fair/Festival,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,13,5,0
2015,November,Tennessee,Restaurant,Hamburger,Ground Beef,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,13,0,0
2015,December,Multistate,Restaurant,Pizza Dough Mix,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,13,9,0
2015,July,Maryland,Restaurant,"Crab, Unspecified",Crab,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,9,6,0
2015,April,Multistate,N/A,Prepackaged Leafy Greens,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,7,5,0
2015,September,Minnesota,Fast Food Restaurant,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,7,0,0
2015,March,Multistate,Restaurant,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,6,0,0
2015,September,Nebraska,Restaurant,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,6,2,0
2015,July,Washington,Restaurant,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,5,3,0
2015,October,Multistate,N/A,Pre-Packaged Salad,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,5,3,0
2015,October,Multistate,Restaurant,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,4,0,0
2015,July,Michigan,N/A,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,3,3,0
2015,September,Massachusetts,Private Home/Residence,"Ground Beef, Hamburger",N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,3,2,0
2015,October,Minnesota,Private Home/Residence,Beef,Beef,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,3,0,0
2015,January,Kentucky,N/A,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,2,2,0
2015,April,Wisconsin,Fast Food Restaurant,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,2,0,0
2015,June,Minnesota,Restaurant,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,2,1,0
2015,June,New York,Private Home/Residence,N/A,N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,2,1,0
2015,August,Washington,Grocery Store,"Kale, Unspecified; Pineapple Juice,Unpasteurized",N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,2,0,0
2015,October,Michigan,N/A,"Apple Cider, Unpasteurized",Apple,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,2,0,0
2015,October,Minnesota,Farm/Dairy,"Apple Cider, Unpasteurized",N/A,"Escherichia (E. coli) coli, Shiga toxin-producing",Escherichia (E. coli),Confirmed,2,1,0
2015,June,Illinois,Catering Service; Grocery Store,N/A,N/A,Hepatitis A,Hepatitis,Confirmed,8,3,0
2015,January,New York,Fast Food Restaurant,N/A,N/A,Hepatitis A,Hepatitis,Confirmed,3,1,0
2015,May,Utah,Fast Food Restaurant,N/A,N/A,Hepatitis A,Hepatitis,Confirmed,2,1,0
2015,June,Multistate,N/A,"Lettuce, Prepackaged",Lettuce,Listeria monocytogenes,Listeria,Confirmed,19,19,1
2015,January,Oregon,Private Home/Residence,Sour Cream,Sour Cream,Listeria monocytogenes,Listeria,Confirmed,2,0,0
2015,April,Florida,Prison/Jail,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,188,0,0
2015,October,Michigan,Banquet Facility,"Cheese And Crackers; Fruit; Green Beans, Unspecified",N/A,Norovirus genogroup I,Norovirus,Confirmed,170,1,0
2015,December,Ohio,Hospital,Cupcakes,N/A,Norovirus genogroup II,Norovirus,Confirmed,170,0,0
2015,May,Maryland,N/A,Strawberry Sauce,N/A,Norovirus genogroup I,Norovirus,Confirmed,123,0,0
2015,June,Utah,Fast Food Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,110,1,0
2015,February,Wisconsin,Fast Food Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,100,1,0
2015,January,Virginia,School/College/University,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,94,0,0
2015,December,California,School/College/University,N/A,N/A,Norovirus unknown,Norovirus,Confirmed,93,0,0
2015,February,Pennsylvania,Restaurant,N/A,N/A,Norovirus,Norovirus,Confirmed,87,0,0
2015,March,New York,Banquet Facility,Chips; Rolls; Pastries,N/A,Norovirus genogroup II,Norovirus,Confirmed,86,0,0
2015,December,Michigan,Private Home/Residence,Cake,Frosting/Icing,Norovirus genogroup II,Norovirus,Confirmed,73,0,0
2015,July,South Carolina,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,67,0,0
2015,January,Kansas,N/A,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,61,7,1
2015,November,California,Banquet Facility,N/A,N/A,Norovirus unknown,Norovirus,Confirmed,60,0,0
2015,October,Connecticut,School/College/University,"Sandwich, Unspecified",N/A,Norovirus genogroup I,Norovirus,Confirmed,54,0,0
2015,January,Virginia,Nursing Home/Assisted Living Facility,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,53,8,0
2015,July,California,Restaurant; Banquet Facility,Ice,N/A,Norovirus unknown,Norovirus,Confirmed,50,1,0
2015,January,Texas,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,48,0,0
2015,May,Ohio,Banquet Facility,Salad,Lettuce,Norovirus genogroup II,Norovirus,Confirmed,48,1,0
2015,December,Maryland,Catering Service,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,45,0,0
2015,December,Wisconsin,Nursing Home/Assisted Living Facility,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,43,3,0
2015,March,Illinois,Banquet Facility,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,42,1,0
2015,December,North Dakota,Catering Service,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,42,0,0
2015,November,New York,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,40,4,0
2015,April,Illinois,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,38,1,0
2015,May,Washington,School/College/University,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,37,0,0
2015,February,Ohio,Restaurant; Private Home/Residence,"Cantaloupe; Pineapple, Unspecified; Grapes",N/A,Norovirus genogroup II,Norovirus,Confirmed,35,0,0
2015,April,Texas,Fair/Festival,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,35,1,0
2015,October,Texas,Restaurant Buffet,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,34,0,0
2015,August,California,Banquet Facility,N/A,N/A,Norovirus unknown,Norovirus,Confirmed,33,0,0
2015,February,Minnesota,Banquet Facility,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,30,0,0
2015,February,Oregon,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,30,0,0
2015,April,Michigan,Banquet Facility,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,29,1,0
2015,April,Montana,Catering Service,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,29,0,0
2015,April,New York,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,29,1,0
2015,November,Florida,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,29,0,0
2015,January,Ohio,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,28,0,0
2015,February,Ohio,Catering Service,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,28,1,0
2015,April,California,Banquet Facility,N/A,N/A,Norovirus unknown,Norovirus,Confirmed,28,0,0
2015,August,Florida,Banquet Facility,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,27,0,0
2015,October,Minnesota,Fast Food Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,26,0,0
2015,February,Oregon,Restaurant,Guacamole,N/A,Norovirus genogroup II,Norovirus,Confirmed,26,0,0
2015,March,Virginia,Banquet Facility,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,26,0,0
2015,December,Connecticut,Catering Service,Multiple Foods,N/A,Norovirus genogroup I,Norovirus,Confirmed,25,0,0
2015,November,Kansas,Restaurant,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,25,1,0
2015,June,Illinois,Restaurant,N/A,N/A,Norovirus genogroup I,Norovirus,Confirmed,24,1,0
2015,May,Wisconsin,Catering Service,Fruit Salad,N/A,Norovirus genogroup II,Norovirus,Confirmed,24,0,0
2015,November,Wisconsin,N/A,N/A,N/A,Norovirus genogroup II,Norovirus,Confirmed,24,0,0
